RegionID,RegionName,State,City,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23
118208,South Los Angeles,CA,Los Angeles,207188.4939,205212.3436,203931.8994,204259.5407,205852.7398,206149.5832,205670.5235,204266.6815,202893.978,201736.9693,200563.5651,200283.2216,200462.2267,201475.6534,201280.0827,200677.6704,198571.3006,197909.1383,197609.5714,197523.0413,196561.9367,195110.1383,194719.3479,195010.7096,195681.5536,195611.3051,194252.0547,192334.4684,190997.7156,190487.4447,191211.8588,193084.903,196215.2078,200070.4646,203916.7226,208137.0136,210964.8538,212651.7572,212850.1284,213727.0491,216022.5749,219812.5731,224820.7228,230832.6402,237775.8939,245444.2698,251720.5999,257547.3746,260735.7722,263004.3747,263679.7451,265243.9474,267795.1577,270567.2614,273669.6508,277553.4753,283002.7642,289289.0566,295286.7033,300556.7911,303446.0429,305008.9344,305147.4647,306016.5282,307318.2614,309156.0375,310200.8841,310053.5789,309306.9391,308404.6666,306725.8891,304708.3492,305992.9637,311454.405,319128.2128,325685.6628,330536.4178,335433.323,336158.7422,333745.1287,328405.5967,325027.4872,324272.6831,325881.2951,331924.4914,340857.2153,351477.4472,360378.7449,367128.365,372591.3591,372896.9753,370245.823,365817.7033,365099.8727,366764.0237,369498.7173,375782.04,385711.982,398802.3832,410746.4368,420296.2878,427300.6013,434022.8546,442371.8872,452445.7279,462841.6288,471373.4907,476694.2992,476562.0731,472413.1945,467244.7663,463272.3883,460624.4381,458685.758,460177.8433,465788.9581,473979.4854,481989.1647,489358.5557,496720.8934,502031.5403,505067.0058,506311.9273,506709.6761,505124.2778,501536.6428,501137.1932,505287.5563,514514.7352,524603.4436,534853.1727,544850.8087,550506.9517,553223.6353,553038.9758,555729.1814,560453.7702,566675.1952,574461.6278,581721.081,588436.5412,594044.8869,599252.318,604985.2768,610567.5262,616449.1484,622597.8908,627338.1522,631873.863,634624.785,638201.734,639508.4608,640319.6295,639129.7703,638792.3654,636675.8556,631501.2711
268496,Southeast Los Angeles,CA,Los Angeles,156170.4108,155110.3943,155331.8519,156044.2104,157576.8368,157989.9457,158010.3327,157427.2177,157305.7823,157384.8812,157320.6817,157608.1849,157675.8589,158525.1649,158338.2952,158083.0309,156737.9334,156644.6996,156544.4662,156255.4399,154992.4137,153811.953,153375.4762,153650.7323,153897.1235,153724.9227,152455.7079,151127.4199,150226.4884,150118.7785,150684.4848,152081.264,154156.6946,156872.6835,159785.687,163330.6579,165909.3337,167583.9759,168150.7574,169593.9421,172229.0781,176274.4411,180922.7806,186268.6173,192260.5604,199045.6826,204775.6816,210085.5429,213182.9966,215789.8024,217186.359,219416.1426,222092.8026,224775.2172,227130.9779,230019.986,234078.1389,238968.0631,243831.8999,248353.9021,250961.2903,252500.444,252851.5767,254323.3622,256378.0009,258987.7569,260666.5301,260996.3439,260299.7666,259416.017,258124.2584,256898.7173,258308.662,263134.2218,270007.7079,276607.3059,282068.5245,287351.3015,288686.69,286807.1209,282099.6212,278898.9072,277989.3926,279168.5229,283958.9492,291565.8874,300928.4981,309334.84,315747.3208,321149.0053,321938.641,320420.117,317289.9995,317614.9823,319693.7638,322709.9865,327886.1554,335533.2303,345034.7556,353453.4612,359940.6758,364993.3741,370526.2234,377872.7739,386392.678,394603.3913,401359.1648,405973.6775,406590.5768,403802.2528,400050.2751,397349.7664,395947.2519,394924.0172,396581.0331,401498.6319,408563.0914,415362.5597,421198.0305,426941.8614,430747.3944,432946.4632,433696.1206,434240.2709,433223.4538,430845.1865,430968.1017,434985.7356,442938.9377,451807.8218,461506.2326,471230.4087,477543.5878,481150.3241,482434.5782,485285.3658,489185.7789,494137.5627,500105.3859,504821.3686,508752.3303,512732.7935,517260.3134,522429.0927,528123.9259,534664.6765,541508.6214,546137.5908,549988.2421,552998.7759,557375.8781,560391.7776,562387.9164,562060.2807,561948.8469,560350.6526,556795.9696
32059,Hollywood,CA,Los Angeles,406064.1471,405862.5794,406379.7042,407107.6736,409420.8663,408101.6865,404507.6549,398611.9718,391044.1135,384019.5841,377553.9757,374692.8091,372902.099,372051.0229,370400.2501,368974.0761,365436.6077,363786.3628,362346.0095,360118.8711,356188.1782,351473.5741,349596.028,348552.7893,347609.5071,345726.803,343262.3609,341508.4159,341522.4538,344126.0923,347816.9196,354361.735,362135.0788,371700.5126,381252.8851,390521.5732,397300.0013,400453.8097,400434.2923,401486.787,405242.5035,412232.726,420130.6566,428713.6661,438442.5692,449032.7451,458664.3055,466739.6013,470592.8261,471715.3191,470225.3323,470994.7322,473184.8503,477092.6336,480568.1773,485152.9987,492194.2398,502131.0664,512878.3764,522772.1842,527621.1146,528422.6692,525672.4612,524677.453,525930.8808,529016.5978,528564.9786,525231.9909,519703.9785,516536.6442,513869.3141,512570.9936,516629.133,528253.3722,542734.1991,555987.6617,565609.449,574603.4968,574212.7672,567140.8681,556422.3687,551097.0712,552048.5057,556545.9073,566822.1156,580400.2265,595597.8534,608594.4286,618527.6518,627793.021,630800.8515,631789.5989,630895.137,634947.2293,639244.074,642963.7378,651945.297,667214.9313,687605.2892,705028.8039,717820.1407,725763.671,733637.4622,743727.7211,758193.1535,773288.8778,785556.8916,792272.823,789729.0113,779314.6822,765306.1801,752865.584,744866.2948,740076.3668,741627.9561,748389.6112,758959.5464,769582.9615,778923.8924,787642.875,792947.4961,795443.4791,795754.8867,794697.8909,791004.7421,784409.6709,783005.1217,788582.1684,802270.9098,817302.5419,833367.1862,846380.1912,850685.7982,848879.5281,844960.3526,847008.5294,852881.0961,859057.33,874896.9456,896857.6836,922733.2192,943514.7117,962320.8505,979038.0563,982988.037,974309.8539,960218.1072,950755.5815,948525.6528,949062.8308,950341.4677,946398.5152,939721.9273,933483.03,932088.793,930920.8993,926673.2125
46795,North Hollywood,CA,Los Angeles,290578.369,291347.1572,292525.3148,293993.1112,296577.1207,295959.4103,294380.1104,290914.6854,287821.6198,284776.825,282221.9482,280919.9248,280267.8358,280057.7364,279082.0934,277825.3682,274681.9438,273209.9431,271916.8982,270447.2824,267060.0684,263528.7571,261825.5109,261489.6211,261372.258,260545.0838,258831.6927,257289.9566,256629.2616,256912.5291,258916.3775,262575.2434,268125.2465,273948.7077,279839.1465,285771.6038,290623.2832,293577.9976,294658.6185,296095.7546,299958.707,306332.6707,314676.2525,324173.9019,334246.9358,343617.9402,350676.8651,355952.3659,358454.1242,359606.0668,359246.3367,360130.1083,361916.6321,364615.8556,367896.4182,372170.2089,378322.9766,384651.3258,390845.8785,396077.8506,399480.0559,400770.1258,400263.0337,400037.0134,400783.46,402099.5903,402067.7396,400457.5191,397593.0802,394486.8055,390955.1757,387560.0426,389956.3094,398717.8689,410912.7051,421518.7279,429033.5003,435376.2376,435331.3388,430502.1776,422466.4542,417259.5307,415849.4801,417206.5262,424037.88,434022.0912,445784.0418,454964.4099,461989.2037,467934.5661,469601.6555,468985.6155,467026.9831,468596.2598,471489.4408,475031.0209,482566.0181,494697.3275,509730.1703,522754.0891,532649.6958,539569.1309,546773.9129,555426.1989,566332.3045,576401.4994,584027.5367,588223.0766,585758.5729,577910.6705,568531.0055,561430.5733,557235.95,554203.3243,555350.3215,561154.0203,570644.4447,580218.2005,588680.1284,596522.3521,600884.1273,602660.7484,602804.0567,603747.0144,602882.5009,599461.4442,599602.8795,606088.7468,619311.7207,633560.3521,648711.7932,662907.6809,670619.9513,674036.2915,674796.7074,680829.4952,690237.4968,701182.8462,715306.2696,727061.2358,737942.2137,745333.8375,751713.9275,757567.1902,763394.2711,771337.8257,780673.9127,789157.0848,796946.822,801189.9094,803974.034,803016.0076,800886.5263,797687.0871,795746.7344,792585.9485,783577.6204
41466,Van Nuys,CA,Los Angeles,250367.774,249471.4572,249417.1724,251281.4465,254347.6606,255628.2467,255131.6307,252863.5143,250037.4733,247261.1929,245180.8848,244271.0313,243755.9253,244128.7384,243330.9623,241886.199,239013.4369,237995.0285,238094.7852,238410.4204,237315.4769,235572.1251,234261.4105,233487.3187,232836.0315,231858.949,230597.7824,229625.5923,229136.123,229823.9632,232043.3085,236504.6034,242367.4211,248810.2531,255112.8159,261493.8469,266072.9792,268418.7336,269067.6243,270614.9797,274406.5836,279701.0625,286769.4875,294985.9274,303942.5188,312428.7146,318958.8046,324330.3219,326979.4066,328310.5834,328266.9683,329266.8288,330627.9304,332638.8852,335658.9188,340666.2015,347107.6107,353270.1288,358130.4747,362118.8832,364578.5429,366339.9813,366663.146,366976.3682,367465.1819,368534.8687,369030.1979,367992.5692,365568.6656,362409.8682,358778.1386,355725.8384,357957.5105,366117.3118,377250.2113,386301.5023,392583.3678,397771.9938,397917.4261,394033.1299,387534.1557,383507.8073,382659.3544,383838.3074,390512.6306,400398.8693,412123.5671,421165.6684,427690.8627,432999.1797,433770.7249,432758.3072,430342.8491,431501.7507,433725.5582,437333.4914,444496.6613,455283.5482,467677.2724,477677.4258,485054.8031,490043.3672,495500.289,503012.621,512493.5412,521608.5079,528271.0233,532264.463,530341.1332,523932.1756,515729.1145,509642.4301,505944.6343,504445.8785,506930.0045,513180.206,521631.6126,530439.6237,538734.6157,546248.3053,550386.2597,551999.3952,552795.2265,554308.3175,554278.5726,552367.9703,553717.2418,560533.4902,573281.2398,587903.769,603727.9872,618541.3431,626819.9738,631073.6633,632338.189,638267.4543,646873.7776,657798.9902,669442.175,677623.3318,682852.7195,686216.9524,691207.3399,697869.361,705769.2348,715256.2545,726646.2112,736696.2253,745386.1125,750146.2351,753558.5667,753495.3461,752729.3628,750871.9708,750189.463,746744.7306,734830.0825
274514,Mid City,CA,Los Angeles,437418.9113,437908.5894,437707.5554,439295.192,442352.5394,441681.1664,438831.5377,433780.7999,427392.4172,420268.6446,412889.432,410223.5727,408767.6332,409387.238,409307.4114,409437.3923,406845.9393,405228.0651,404372.0817,400396.415,395065.5992,389375.9676,390497.4599,392936.5626,395338.6415,394854.0837,392741.9797,391090.1841,391494.5537,394061.1509,395849.4338,400364.4675,407015.0593,417018.6978,427594.8856,439091.8616,448104.1077,452136.5191,451511.9975,452242.2325,456410.7584,464396.9395,471928.7854,480298.9418,489460.9057,501910.0998,514541.5026,526321.7417,532833.0171,535655.6213,535491.385,537881.1303,540882.8421,546401.1281,549786.0144,555283.6831,562720.6343,574621.055,588046.3517,600247.4229,609068.1422,613620.0922,613619.596,612845.6622,613878.5428,617635.2171,614936.1599,607165.5501,596192.1872,590118.9919,585119.1866,581981.4466,587311.161,602911.7788,622213.2902,638508.963,649772.7199,660647.4366,658860.8132,649693.8483,635784.0938,630673.3768,632299.9096,638421.448,652162.8983,670220.8778,690130.5141,705173.1411,716482.7795,727095.2086,728774.7673,727167.9102,722120.2898,724776.1006,728441.4131,732568.8828,744981.0803,766741.6551,796163.4834,821801.2292,842475.9476,857239.343,868950.4861,884575.8312,905304.162,929636.2596,947592.1404,956585.2819,953084.8405,939325.5868,923267.9047,910158.9616,903114.4122,898250.5109,901093.1122,910690.7367,925986.2488,940640.2314,952982.6882,963329.9071,969806.6815,974514.6686,979045.8709,981185.0112,977925.9596,968844.2571,966764.2582,975696.9763,996379.1374,1018275.261,1039640.477,1056677.653,1061262.324,1057409.001,1050458.048,1054570.639,1066445.956,1078766.97,1093496.586,1107782.027,1123532.234,1137165.643,1151061.882,1166441.499,1176519.934,1178887.642,1179124.728,1181637.166,1189735.389,1195821.706,1200907.594,1197717.231,1189643.987,1180011.246,1176825.061,1173416.389,1161331.287
33183,Northridge,CA,Los Angeles,448875.3585,449853.7624,450953.8207,453490.37,457592.2563,457558.9389,455290.0833,450377.4971,445706.69,441140.9375,436897.7253,434581.3185,433380.4783,432878.2354,431114.7934,429397.9625,425499.8146,423696.1186,421766.8589,418779.5086,413581.6345,407879.0845,405380.2448,404256.3203,403500.403,401597.2087,398648.5466,395672.3651,393993.8028,393717.0177,395434.3795,400185.0511,407746.3916,416457.7722,424356.8847,431539.8724,436294.4433,439231.4208,440342.7896,443065.5592,447779.7012,454082.0423,461281.1958,469873.3795,479393.0524,488888.8056,495874.9856,501201.4219,502879.4317,503241.6471,502512.8574,503591.6967,505286.4491,507242.4445,509474.2449,513047.9562,518674.8601,525028.9427,530968.396,536065.0451,539229.1598,541128.7735,541018.6736,540586.4793,540632.1421,541517.7249,541238.482,538907.5175,534889.4166,531058.8035,526995.3909,523454.0782,525195.5646,533351.5259,544158.0902,553021.2497,558652.5356,564160.8655,563438.9022,557841.3773,548599.8103,543407.37,542621.3792,545097.5149,552558.1981,562870.3973,574461.8758,583337.8254,590078.78,595927.0443,596964.4089,595910.141,593434.224,594965.7899,597804.3911,602251.6977,610463.6547,622140.3626,635170.1613,645553.6814,653090.8571,657536.358,662203.6867,668673.7255,677439.7998,685757.4801,691516.9152,694929.09,693101.44,687019.3644,678925.1952,672927.1491,669615.1888,668210.9061,670160.3971,675936.3821,683990.3131,692509.5729,700517.5053,708057.2845,713343.3954,717245.765,720505.8023,723037.5645,722570.946,718817.2548,718393.4397,724019.1799,736838.324,752257.1192,769649.1209,787565.6641,799165.9472,805287.6506,806409.1215,811743.7614,821186.571,835368.6774,851587.1852,863744.4558,871856.7946,877136.1523,884223.3875,892833.5119,905114.8797,920890.3535,940103.8817,956581.8411,969600.4855,975790.6091,978322.1159,976223.4485,972249.1965,967641.5385,963930.6675,958459.634,944117.3264
113886,Boyle Heights,CA,Los Angeles,221156.4742,219301.5079,216976.5088,215932.7731,215583.7273,214088.4897,211747.1566,208200.4024,204647.9144,201591.6264,199206.0906,197794.4088,196755.7902,195981.8753,194507.3545,193106.0225,191326.9318,191244.8679,192136.6014,194178.0152,195561.983,196505.6347,197185.3149,198203.9297,198179.4533,196699.4775,193703.8531,190355.2276,188002.4318,186550.7207,186627.0296,187612.6803,190095.3444,193953.012,198758.8848,204359.201,208408.1146,210917.5186,211945.1303,213440.1645,216576.3752,221272.1826,227228.3704,234378.231,242098.2122,249958.4849,256221.735,261435.4291,264371.3709,265916.4482,266909.3046,269174.0331,272855.479,276116.8597,279450.8216,283471.2305,288910.6572,294811.5855,300362.3212,305090.8362,308065.5121,309929.3577,311099.8642,313173.7999,315955.9102,318923.0631,320006.6399,318649.1602,316190.9203,313821.9957,311066.4737,308269.3295,309744.0462,315996.1413,324755.7574,332146.9418,337639.2691,342695.2461,342961.4366,339896.7513,334430.6159,331106.0263,330439.9444,332315.636,338882.8889,348146.6206,358810.1314,367834.4301,374951.7536,380678.4406,381574.7838,380161.5498,376888.9643,376803.6489,378370.5354,380856.8397,386526.1868,395668.9298,407372.1755,417918.3315,426106.6678,432548.5831,439000.1094,447072.5133,456398.5289,465735.6328,472888.098,477316.0475,476671.3692,472027.6064,466195.4242,461968.4766,459985.0187,459357.1715,461338.9958,466149.5384,472837.7528,479774.325,486920.0827,494014.7916,499338.1203,503105.3562,506433.8228,509938.9613,510803.1143,508871.4816,508922.8501,513148.6602,521723.8458,530692.0611,539670.979,547768.0022,551430.3467,552581.9705,551268.906,552894.9398,556182.0925,561511.4879,568153.5308,572716.1011,576324.8387,579654.3827,584111.0823,588750.978,593711.2061,600021.5817,607439.9513,613020.1238,617654.2239,620466.1858,624731.9386,627777.1754,630451.7555,630461.5237,630426.5138,628552.2805,624846.2251
48570,Woodland Hills,CA,Los Angeles,492099.8796,492282.5768,492458.7148,493221.4198,495609.6693,494246.0489,491345.7621,485909.0511,480287.4002,474883.6978,469887.6245,467163.4182,465261.2184,464724.7155,463395.0123,462693.2679,459351.6085,457752.3779,455632.434,452997.8442,448358.4614,442933.8284,440140.8064,438656.5498,438233.7454,436733.5458,434384.261,431654.6589,430856.9879,432117.4747,435658.3575,441855.2367,449788.3952,458659.9306,467435.2503,475857.8301,481802.7225,484681.4935,485582.9466,487800.3206,492628.1849,499086.183,507174.0737,516524.7694,527159.242,537083.917,544843.5217,551378.3345,554465.2576,555618.6827,554975.784,556068.525,557873.8339,559714.7561,561705.0723,564668.4116,569629.5371,575331.6412,582013.3583,588084.0995,592101.919,593372.0859,592249.2696,591075.5803,591065.4323,592462.989,592164.1644,588759.8627,582777.5722,576634.9152,570964.7103,566142.0172,568181.4241,577403.9031,589998.6401,600269.766,606647.9668,612807.7101,611831.3814,605489.1036,595310.6038,589988.2301,589816.1228,593134.339,601522.3423,613369.2472,626671.5152,636503.6854,642936.2614,648083.5863,649010.6312,648542.6241,646327.6393,648481.57,651950.6483,657284.0337,666914.0316,680765.228,696375.5914,708614.0266,717481.5145,722870.1052,728603.1436,735872.4664,745757.0612,755184.3928,761731.7615,764823.903,761654.9077,753879.3589,744849.4244,738931.5823,736187.5227,735049.7201,737288.1926,743136.1729,751739.1828,760321.5822,768628.3294,776673.382,782315.0466,786239.1669,789108.5681,790932.7897,789585.6902,784769.6796,784680.4779,791590.6165,806924.9661,824709.6827,844705.2673,864582.0137,878296.6189,886820.1331,892207.3733,903353.9992,919510.2166,939075.2852,958898.4639,973478.1375,983289.413,989995.2862,998285.1803,1009083.445,1025395.314,1045397.831,1068941.245,1089019.422,1106600.475,1116849.108,1122193.353,1120922.22,1117387.619,1114558.089,1114266.195,1112484.214,1100976.233
34213,Sylmar,CA,Los Angeles,272735.3451,273062.9633,273574.5102,275145.1032,278177.5483,278876.4285,278393.0295,276727.739,275441.8432,274320.8153,273082.4289,272817.2326,272503.6851,272953.5595,272499.1372,272080.1423,269399.773,268014.6737,266948.6187,266145.9526,264015.752,261183.6204,259848.5557,259107.0007,258572.9278,257090.9821,254696.4635,252246.156,250921.5151,251020.7653,252370.9256,255057.79,259292.6538,264432.3964,269626.4198,274687.7596,278571.1584,281021.9672,282048.796,283504.9803,286525.2793,290994.2022,296886.7156,304194.9368,312381.9921,320505.0464,327124.7959,332358.1434,335329.3977,336828.1033,337441.6078,339005.0565,340828.769,342671.4109,344959.5939,348769.7799,354491.0821,360313.4983,365382.0438,369184.5735,371199.7049,372488.915,373051.5569,373799.4334,374840.7791,376280.9333,377270.1779,377197.915,376174.0841,375121.5982,373086.3318,370629.879,371836.4091,377844.2332,386497.9659,393516.0605,398319.252,402880.6709,403335.2692,400620.0004,394973.0646,391673.1286,391144.108,392760.9718,398736.3136,407630.4151,418521.0664,427147.1676,433100.8965,437341.6432,437025.1235,434629.9044,430966.3722,430874.1174,432494.7621,435729.4966,442231.9293,451515.1993,462012.7585,470022.3309,476254.0908,480942.7032,486491.8007,493103.7764,501049.6748,508868.6615,514738.5166,518340.1926,517089.5221,512680.1533,506576.2613,502285.5676,500023.2071,499481.8975,502040.2086,507504.7285,514980.8602,522540.3078,529517.312,536193.9304,539570.3772,540348.0633,539564.4869,539530.7542,538739.9183,536925.8376,538008.0426,543831.8542,554132.4063,566317.4126,579578.5687,592981.0687,601317.793,606200.4835,608151.1577,613061.2593,620244.8671,629493.3556,639270.9037,646172.7485,650833.8729,654355.1322,658652.7495,663783.7384,670736.5581,679733.8641,690312.949,699478.9016,706783.5227,710287.4046,711797.8715,711381.8673,710679.7754,709579.9584,708173.4826,705286.9533,696070.3866
54300,San Pedro,CA,Los Angeles,433008.5017,433746.2758,434771.6782,436557.8227,440434.6038,439937.5128,437820.5998,432432.2538,426018.1397,419219.0564,413052.3004,410259.8497,408164.6573,407251.3952,405533.4045,403763.7995,398818.7773,395088.4831,391629.5079,387086.2563,381073.489,374662.371,371888.8346,370113.4811,368586.1983,365780.556,362318.907,359462.7113,357985.1413,357598.195,357668.9605,360260.7307,365183.5171,372107.9261,379166.392,386160.6678,391410.1339,394181.7465,395290.4154,397571.5041,402224.7832,408614.1396,415103.0009,421987.2831,429844.0134,438112.3307,445293.0162,450102.2604,452104.1501,452241.5171,451752.3073,453054.1158,455256.697,457568.4654,458848.8864,460940.6196,464997.6913,470160.9626,475096.1153,478921.1722,481005.8002,481879.9998,481190.3318,480778.9141,480651.0361,481200.0711,479902.9349,477123.5526,473395.0839,470645.134,467424.689,463925.6194,465072.0335,471770.4315,481548.6894,489426.2972,494441.1482,498783.8052,497312.5375,492178.2374,484743.4358,481141.8338,481012.5074,482801.8926,489345.4464,499114.6864,510383.7659,518631.8675,524095.4108,528504.9755,529098.3812,528541.8334,527034.7385,529031.8599,531465.7494,534756.4947,541406.7118,551830.0495,563092.2607,571557.6682,577085.0357,580596.64,584478.439,590103.4725,598012.336,605665.3758,610730.4223,612768.6965,609889.5605,603425.5571,595401.3521,589735.6962,586462.9023,585423.2246,587302.5137,592361.1962,598746.5171,605039.2055,610545.7142,616394.6052,619362.2552,620372.524,620276.8175,620120.7997,617972.3442,613463.5353,612416.6335,617230.3404,627958.6749,641194.279,656113.5754,670409.2191,678931.8635,683367.9607,685517.4012,691731.6892,701053.0461,712085.1908,724241.494,733823.2006,742174.2003,748205.7999,753911.2769,759732.0176,765477.9381,772183.6601,780107.3988,787936.1331,796083.8466,801199.2744,804896.3649,804104.2843,801895.4425,798973.1393,797875.2551,795899.9835,791190.1686
40215,Pacoima,CA,Los Angeles,205447.1372,205901.2913,206465.1067,207397.0728,209494.747,210097.817,210349.9293,208754.1964,207748.6622,207164.8775,207137.9719,207456.1108,207544.3973,208153.1598,208049.9993,208205.4258,207114.9235,207336.1352,207370.8865,207303.8144,206076.403,204585.9122,203956.6563,203755.5812,203831.53,203525.2684,202588.4148,201501.5673,200777.7101,200734.4136,201638.1643,203817.5076,207296.7106,211657.4611,216334.9844,221730.3876,226067.2511,229003.5628,230216.349,231766.5648,234535.1456,238440.7457,243537.7164,250098.6536,257296.6523,264229.5015,269656.1935,274579.3111,277976.3802,280236.1887,281442.4431,283317.6109,285586.729,287879.6555,290970.6344,295536.8003,301491.2823,306923.7262,311639.2757,315403.0478,317596.1924,318473.913,318680.1843,319737.5725,321418.5326,323745.1188,325688.6339,326572.798,326097.5329,324096.9742,321063.8451,317779.9468,318686.2698,323846.2182,331417.7693,337882.8835,342832.8571,347619.3408,348713.5744,346858.8761,341990.3713,338301.6176,336606.76,336971.7457,341654.3466,349164.3861,358698.9983,366537.1111,372320.149,376737.8611,377634.6682,376653.833,374093.0938,374001.2106,375656.4847,378766.451,384525.536,392461.5777,401755.4578,409426.1179,415574.8776,420418.626,425640.7472,432387.3229,440387.0155,448252.7622,454143.1257,457702.9527,456363.282,451603.3528,445449.6274,441106.1478,438442.0419,437488.1349,439750.0543,445130.3541,452205.1861,459246.5224,465672.9225,471631.9558,474937.0391,476172.8498,476133.4224,476578.4028,476243.6772,475083.3563,476525.5454,482064.3898,491653.1287,502525.3585,514027.5757,525266.1757,532559.5381,537223.0508,539398.4116,543512.6672,548839.9887,555865.5468,563833.962,568830.1742,571666.487,573284.5867,576364.1004,579796.4756,586038.2446,595510.8757,607986.4784,618262.6537,625652.5853,629827.2279,632259.8563,632992.4697,632928.7344,632707.4693,632132.0728,629639.6161,620945.4901
268236,Koreatown,CA,Los Angeles,348024.99,347027.6386,347559.6398,347584.4571,348786.4991,346030.1063,341484.1926,335445.1865,330890.0806,327464.7979,324099.6494,321959.3323,320640.719,320601.9092,318809.4644,316248.0687,311703.7256,309825.7245,309198.5374,307984.2452,304091.6956,299979.0282,298308.9544,297972.1234,297947.683,297285.2389,295917.3031,294646.8688,294366.2126,296130.7908,298837.3859,304277.5841,311153.6817,318987.2664,326512.8872,334127.3618,341242.0153,345885.7039,347980.1471,350170.4057,354688.1464,362089.2253,370188.5247,379100.7346,388194.5169,397609.525,405591.4898,411967.7575,415679.1907,418007.5786,418928.7816,421015.7786,423222.9634,425630.556,428108.4239,431912.7248,438545.7578,446255.4547,453777.1912,460314.1842,464258.3251,466198.2899,465992.5169,466205.168,467481.7828,469163.7473,469243.0895,467618.6259,465064.6424,463605.0776,462251.6854,461659.7158,465159.5801,473551.0281,483933.8511,493724.4784,501221.3518,508124.4528,507831.4595,503285.149,496220.043,493216.2316,494665.2548,498857.4931,507425.6513,518698.5343,531364.8075,541729.6865,548762.5405,554502.8492,555886.0891,556172.3559,555301.4088,557834.0004,560813.5038,563915.2067,570098.5672,580735.3747,594827.5831,607167.2606,616531.7648,622488.3792,629990.1016,639136.693,650585.8413,661255.6032,669411.7944,674818.4106,674026.0149,667353.9788,657954.6881,649747.2066,644581.5305,640373.9163,639845.6684,642560.3001,648330.7284,653705.5885,658628.9778,663602.0299,666639.712,667996.1808,667559.4219,666945.8135,665047.8194,661872.4989,661032.0707,664284.0744,672221.6559,681969.2153,692236.539,700822.1096,703097.2007,700850.0607,696150.6706,694608.8317,695043.2001,696181.5267,703784.8109,716649.406,732425.7779,744774.8123,753737.1959,761910.4249,763300.4809,758455.8249,750463.9442,745671.2517,746020.1809,747924.5455,749316.178,746898.1418,741979.6547,737444.9365,736066.7532,734848.8992,733614.8924
